position,title,link,product_link,product_id,serpapi_product_api,source,price,extracted_price,rating,reviews,extensions,badge,thumbnail,tag,delivery,old_price,extracted_old_price,second_hand_condition,Query_List,Query,Proxy_rating,Proxy_reviews,Discount,Promo_1,Promo_2,Proxy_store,Proxy_seller_1,Proxy_seller_2,Proxy_seller_3,Proxy_seller_4,Proxy_seller_5,Proxy_seller_6,Proxy_seller_7,number_of_comparisons,comparison_link,serpapi_product_api_comparisons,store_rating,store_reviews
21,Old Navy Women's Satin Boyfriend Shirt - - Petite Size XXL,https://oldnavy.gap.com/browse/product.do?pid=751863032&vid=3&tid=onns000009,https://www.google.com/shopping/product/4208840818767212096?gl=us,4208840818767212096,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=4208840818767212096,Old Navy,,30.0,4.4,640.0,"['$9.99 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT-iRtWVM_0E7zRxOcPQ0Nd6z6SAPNKWYpd98n5Qcn8ke2cFNl5oniJYanYaMCdWYEqQU9MD9ZBCnXpfFRxPxHbrk61rtS0grAtvUj3J95H&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.4,640.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
22,Old Navy Men's Soft-Washed Logo T-Shirt - - Size XL,https://oldnavy.gap.com/browse/product.do?pid=721972012&vid=1&tid=onns000009,https://www.google.com/shopping/product/17508028637505223154?gl=us,17508028637505223154,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17508028637505223154,Old Navy,,14.99,4.9,40.0,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTZYU-pxFCB-SeGOvCEJchNoIZZTKGeJAqyA09ERvqlio67OKnSvlu7v6l62lrHi_zSeqEn60WkDzlUxfHkrAzi7VFxrYHnV2_LlJUSbYO1enNnmzPvTBrVCg&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.9,40.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
23,Old Navy Men's Crew-Neck T-Shirt - - Size L,https://oldnavy.gap.com/browse/product.do?pid=752923012&vid=1&tid=onns000009,https://www.google.com/shopping/product/15160211586463757233?gl=us,15160211586463757233,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=15160211586463757233,Old Navy,,10.0,4.8,11.0,['SALE'],Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSK5xyeasBC3MHR4EfUKIHdco1UcGNAl0o1ypm1obRSKfJ2PFjozdHEuyzUNP3sd6BShc7X0pVwhc9-sI37W9Bpg5HPBZLxXWlymtpfyeTR1uvL-0JlecEVag&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,14.99,,old_q,old navy shirts,4.8,11.0,-4.99,0,1,1,0,0,1,0,0,0,0,,,,,
24,Old Navy Men's Regular-Fit Built-in Flex Patterned Everyday Shirt - - Size L,https://oldnavy.gap.com/browse/product.do?pid=417092262&vid=1&tid=onns000009,https://www.google.com/shopping/product/15345442248189419059?gl=us,15345442248189419059,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=15345442248189419059,Old Navy,,21.97,4.8,728.0,"['$15.02 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQSDcz6TsUWyIOfF0iIJh1-9Cat_bRuu_pYugLWcNVPh6HJ9gITiwbUwHh-U0XCsX7iXu5cWkYYaicShJ03eAJg7mepLQB9M702MSsQ1PiE&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.8,728.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
25,Old Navy Men's Soft-Washed Graphic T-Shirt - - Size M,https://oldnavy.gap.com/browse/product.do?pid=621160052&vid=1&tid=onns000009,https://www.google.com/shopping/product/1092669620853241244?gl=us,1092669620853241244,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=1092669620853241244,Old Navy,,13.47,4.8,2265.0,['SALE'],Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTZyTROhD8dvqhSUGpFT0N1ie32Q-i6owYX9EZ6sAji55Le6nC-82mDPeAiJDsgRINAyXnUDsLV7QnRYYMqBBHw8ZrwiKqUlbo9Yvh5_uE6KWGx8uOEYsXO&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,14.99,,old_q,old navy shirts,4.8,2265.0,-1.5199999999999996,0,1,1,0,0,1,0,0,0,0,,,,,
26,Old Navy Women's Fitted Rib-Knit T-Shirt - - Size XXL,https://oldnavy.gap.com/browse/product.do?pid=749162072&vid=1&tid=onns000009,https://www.google.com/shopping/product/8626382044757762841?gl=us,8626382044757762841,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=8626382044757762841,Old Navy,,10.0,4.7,378.0,['SALE'],Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRNNDRa3GgcD2ChDuyNdj9Ke8MsEE305Q6lNTlogj9nzbxuJ27rdb5pfSOek8DAeXAwFcsWcwoNpiMPDksrgyPqK3eg-iSxIq2JBgWguXYAnafK8wsIxixP&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,16.99,,old_q,old navy shirts,4.7,378.0,-6.989999999999998,0,1,1,0,0,1,0,0,0,0,,,,,
27,Old Navy Men's Logo-Graphic Crew-Neck T-Shirt - - Size XXL,https://oldnavy.gap.com/browse/product.do?pid=546455052&vid=1&tid=onns000009,https://www.google.com/shopping/product/17999314168005484627?gl=us,17999314168005484627,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17999314168005484627,Old Navy,,8.97,4.9,137.0,"['$4.50 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRpQuynXV3Hph62d2EdxuqOusubfHjVEcoWwxom_KAoNq9XuDmOtsQsPWp96Nhh4-tAI-tDpRZ4yUHULO52N-bUfx47nbVBg1O1Je4e6ls--aef6BefsLYT&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.9,137.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
28,Old Navy Men's Regular-Fit Everyday Short-Sleeve Gingham Pocket Shirt - - Size XL,https://oldnavy.gap.com/browse/product.do?pid=646522002&vid=1&tid=onns000009,https://www.google.com/shopping/product/17761036800139512971?gl=us,17761036800139512971,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17761036800139512971,Old Navy,,13.97,4.8,91.0,"['$8.00 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRZ2lBRckEzsN4VvTMyTYP_WdqWUyHJqJExigQc2Z98o3txe7jouMoawBF96gsObzLCdfU4lqbTYmFZmNN34vXsiN_kDxT5deuXkPq8V_Y3MTrK8MkYiU9Hxw&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.8,91.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
29,Old Navy Women's Everywear V-Neck Printed T-Shirt - - Size M,https://oldnavy.gap.com/browse/product.do?pid=538175052&vid=1&tid=onns000009,https://www.google.com/shopping/product/12919806360705741500?gl=us,12919806360705741500,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=12919806360705741500,Old Navy,,10.0,4.7,1051.0,['SALE'],Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT921CIeGTXfiy1gDk2HR0hyrNiI4NEHSFURCmhv76Xft3wRWLlWZjpoII0oxPkJCsVk4As_Ci-W16wrpnIQX7pqkel57wNbvd36WVw3gcc&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,14.99,,old_q,old navy shirts,4.7,1051.0,-4.99,0,1,1,0,0,1,0,0,0,0,,,,,
30,Old Navy Men's Soft-Washed Logo T-Shirt - - Size XXL,https://oldnavy.gap.com/browse/product.do?pid=721996002&vid=1&tid=onns000009,https://www.google.com/shopping/product/14836442409041141138?gl=us,14836442409041141138,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=14836442409041141138,Old Navy,,14.99,4.9,40.0,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR8AzIPB-6L9IeAfpj063ky04qL7ZqX4vCjLQwzVE1F1SyHZIsVr-hmvFajb4SVyHsOuqC7rPPEDL3bC76_szXZwvxFXbvljrTdV45tm1w_dSiBub3vhlTW0A&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.9,40.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
31,Old Navy Men's Soft-Washed Striped T-Shirt - - Size XXL,https://oldnavy.gap.com/browse/product.do?pid=657392012&vid=1&tid=onns000009,https://www.google.com/shopping/product/17680964989485069669?gl=us,17680964989485069669,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17680964989485069669,Old Navy,,13.47,4.8,230.0,['SALE'],Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR9kkwXXHu2r4Phx1kE4oonEPHl1jdY6OMAgMKANUZhCieyIc9Ryt6WtGPmOVBNNlnR1UW3b770IQwl622IkmxFilZKue_NUeLmTHNwOWZrYJyLhEQYa2XR&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,14.99,,old_q,old navy shirts,4.8,230.0,-1.5199999999999996,0,1,1,0,0,1,0,0,0,0,,,,,
32,Old Navy Men's Soft-Washed Curved-Hem T-Shirt - Blue - Size XXL,https://oldnavy.gap.com/browse/product.do?pid=832195012&vid=1&tid=onns000009,https://www.google.com/shopping/product/8053989075315139263?gl=us,8053989075315139263,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=8053989075315139263,Old Navy,,12.0,4.8,1393.0,"['$2.99 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRxxq73kyMdjyHlZshiFJYFquHhICVvlMj6ineIHzKi8k2MeG_DE9I1EEzXHG-mkj6hmSJu2WPf3xTtMam-0heFMkA-rYlPGZ0nNUs3BQZ1uVPGcqsmbNsH&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.8,1393.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
33,Old Navy Women's Vintage Striped T-Shirt - - Size Xs,https://oldnavy.gap.com/browse/product.do?pid=633617002&vid=1&tid=onns000009,https://www.google.com/shopping/product/16900479782938082707?gl=us,16900479782938082707,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=16900479782938082707,Old Navy,,15.0,4.7,790.0,['SALE'],Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ66UdN8QB7SV2H2-lbH0-IK38fM6rvTKqmVupXZMH3NyFHBJic4aFS_bsfFwyfkqqZEnzNwHxtQKUtL4BKa5MMQ0bAO8ke7rySORBOVUA&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,19.99,,old_q,old navy shirts,4.7,790.0,-4.989999999999998,0,1,1,0,0,1,0,0,0,0,,,,,
34,Old Navy Women's Everywear Striped T-Shirt - - Petite Size XXL,https://oldnavy.gap.com/browse/product.do?pid=544336042&vid=3&tid=onns000009,https://www.google.com/shopping/product/16618463984175367154?gl=us,16618463984175367154,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=16618463984175367154,Old Navy,,10.0,4.7,624.0,['SALE'],Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSVWMPH1JC9OEUKeovlm-EYMgslmQ6-XuUR52uDt77byt5XlO7CzwbF814wGsNzZfR9XR1p4VpTgQZYHCCQoA6y8moP0CbobseeFUBDAVL3&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,14.99,,old_q,old navy shirts,4.7,624.0,-4.99,0,1,1,0,0,1,0,0,0,0,,,,,
35,Old Navy Men's Regular-Fit Short-Sleeve Everyday Shirt - - Size XL,https://oldnavy.gap.com/browse/product.do?pid=649883002&vid=1&tid=onns000009,https://www.google.com/shopping/product/13654313816249822323?gl=us,13654313816249822323,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13654313816249822323,Old Navy,,10.97,4.8,135.0,['SALE'],Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT_DLdVMfzSvXiJv44PLYn1r1EEH7a9bSlaM6j17aZwJ2vk2O1rkRTm2S5OhORYkBhuXKJSoiwOrOMWnnW9ZoyH5Eb-K4MxJAOKYN2LQFmV&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,26.99,,old_q,old navy shirts,4.8,135.0,-16.019999999999996,0,1,1,0,0,1,0,0,0,0,,,,,
36,Old Navy Women's Fitted Elbow-Sleeve Rib-Knit T-Shirt - - Size M,https://oldnavy.gap.com/browse/product.do?pid=749249022&vid=1&tid=onns000009,https://www.google.com/shopping/product/5322325628635757936?gl=us,5322325628635757936,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=5322325628635757936,Old Navy,,10.0,,,"['$4.00 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQrOrZoV3-yMDioQ2PqBfHPpQrAohAFGlSJh3EokiO6jA5nMbN9PS8eQRjg_V8GFnlXh1yaGtRGscNqTXVChSPzMLsujuROyyIUZ_WP4DsC&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.720689655172414,833.2068965517242,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
37,Old Navy Men's Soft-Washed Henley T-Shirt 3-Pack - Blue - Size M,https://oldnavy.gap.com/browse/product.do?pid=832290022&vid=1&tid=onns000009,https://www.google.com/shopping/product/15968010929065574726?gl=us,15968010929065574726,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=15968010929065574726,Old Navy,,36.0,4.8,312.0,['SALE'],Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQHTeMsxNYwe-Utxxl2Et6srRb3ToQnAjB9d4-kS8z6nWq4_HdT7PPVMMmNOpV3NuORX_j1njmwONkw8PWvoQsxIi_75vGlwKMpVwmuPhV4Af1y2robH4rsgw&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,44.99,,old_q,old navy shirts,4.8,312.0,-8.990000000000002,0,1,1,0,0,1,0,0,0,0,,,,,
38,Old Navy Short-Sleeve gender-neutral Licensed Graphic T-Shirt - - Size L,https://oldnavy.gap.com/browse/product.do?pid=754006002&vid=1&tid=onns000009,https://www.google.com/shopping/product/7337731854939035940?gl=us,7337731854939035940,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=7337731854939035940,Old Navy,,16.99,4.2,33.0,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRJCZLOARIdNVW0TbB-Un3rS1M2pkjl4bNPitTTC5rAIRcAYroh6LpA8T9FWn2auz-PPKu2DCqNZ2EcumXSu1PQ_t5V8iWdZBNUCUoH-YVpeN6lcoJruu2nhA&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.2,33.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
39,Old Navy Women's Everywear V-Neck T-Shirt - - Size XXL,https://oldnavy.gap.com/browse/product.do?pid=544320072&vid=1&tid=onns000009,https://www.google.com/shopping/product/10108246946946088558?gl=us,10108246946946088558,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10108246946946088558,Old Navy,,10.0,4.5,3197.0,['SALE'],Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSkNdRVAUlLorCAE0-7hTixjH_x_ovLAqrhcniyTp1JTxFrfCktqEQ6gC108lV9t3idEqi_koSWHl942RIQ7Yru-5FjiCcozFbppG2GgbB1&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,12.99,,old_q,old navy shirts,4.5,3197.0,-2.99,0,1,1,0,0,1,0,0,0,0,,,,,
40,Old Navy Women's Dolman Sleeve Satin Popover Shirt - - Petite Size XXL,https://oldnavy.gap.com/browse/product.do?pid=752042012&vid=3&tid=onns000009,https://www.google.com/shopping/product/11123912335936015003?gl=us,11123912335936015003,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=11123912335936015003,Old Navy,,29.99,4.6,619.0,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSfDIM9b5uWN7Z3OaVTA5-MK5Jez2TTM_RrwaYUqu3PPb9RLXybrH8LGN3Q9Yg-_3HO7RJahB-a_cMoUquXDT0qt1LT9Ty0_CDgN8ZFiEyc&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.6,619.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
41,Old Navy Men's Regular-Fit Built-in Flex Everyday Dot-Print Shirt - - Size M,https://oldnavy.gap.com/browse/product.do?pid=491741022&vid=1&tid=onns000009,https://www.google.com/shopping/product/7619144890569678601?gl=us,7619144890569678601,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=7619144890569678601,Old Navy,,34.99,4.8,179.0,,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRCcBMXOH0rTPuGibidtahWEVetIaaLvBeZY6eQveFfg-GsCXTGqInKfQkjbgwXQLBG6xRO_ruu7IYVSkxAfF9MHecr8meRmrUddsrQsGw&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.8,179.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
42,Old Navy Men's Regular Fit Jean Utility Shirt - - Size XL,https://oldnavy.gap.com/browse/product.do?pid=749185002&vid=1&tid=onns000009,https://www.google.com/shopping/product/16833718105719439371?gl=us,16833718105719439371,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=16833718105719439371,Old Navy,,42.99,4.8,6.0,,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRPZ19j9oOApSTNeM34vB_NF_mlp2tW6hvL4yrQ-crd5bNsi0OVqiFyfr1tYNXvaOErSO1jMsujBvgE1G_qGQ07rVBuzJZsarxfQM9mLdg&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.8,6.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
43,Old Navy Men's Slim-Fit Built-in Flex Everyday Shirt - - Size XXL,https://oldnavy.gap.com/browse/product.do?pid=401456012&vid=1&tid=onns000009,https://www.google.com/shopping/product/10515534585846076322?gl=us,10515534585846076322,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10515534585846076322,Old Navy,,27.0,4.4,92.0,"['$3.00 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSz66OGVuqWmYWm3hS58oqzAIGulteF8FCRP8bgIqrsev2Cg9eCMpX4TR1lrlw2QZd17Wsm0K54mwmBZLyu2jDyDN9f7NeWMyn3pTuqCEA&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.4,92.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
44,Old Navy Men's Soft-Washed Short-Sleeve Henley T-Shirt - - Size Xxxxl,https://oldnavy.gap.com/browse/product.do?pid=566409002&vid=1&tid=onns000009,https://www.google.com/shopping/product/17325159017186842529?gl=us,17325159017186842529,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17325159017186842529,Old Navy,,10.0,4.8,1474.0,"['$4.99 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSRoZBc9Hhg-i3TRKuMcdCH2itS_abwII86QLD_saSie7Xd15lJ4dmnyTuItnpd6CgmxCUqTF81ht5nkgw3d678wgNbWkodEF9jpx4CHNw6gOYqc2KkQ_bL&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.8,1474.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
45,Old Navy Men's Everyday Short-Sleeve Shirt - - Size XXL,https://oldnavy.gap.com/browse/product.do?pid=532353102&vid=1&tid=onns000009,https://www.google.com/shopping/product/10667026044447626527?gl=us,10667026044447626527,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10667026044447626527,Old Navy,,23.97,4.8,1162.0,['SALE'],Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQquCUIRsKd0R0A62efW5qkBMNGI-gz0WQIhr3Q26bAA0vaUk4uNMWJrW0IXbIJxaWlvGxBXDMct29xyLEwW54YtxtZH7D5-6f54nYW326X_JJAfw74LYj28g&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,26.99,,old_q,old navy shirts,4.8,1162.0,-3.0199999999999996,0,1,1,0,0,1,0,0,0,0,,,,,
46,Old Navy Women's Everywear Slub-Knit T-Shirt - - Size S,https://oldnavy.gap.com/browse/product.do?pid=546436002&vid=1&tid=onns000009,https://www.google.com/shopping/product/497679427454707631?gl=us,497679427454707631,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=497679427454707631,Old Navy,,10.0,4.7,7171.0,['SALE'],Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQPNk8fhAO5j8hI92TP4Y3Ms8UpKCV9HZMab-7fMurPBY0N2Js12-VF4eEieF78rU_a5NZ2eRz3hRUl0yrSeJPSbbzaZ6mIKlSTTaeXvL-7a_bHVQ6fA4Dt&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,12.99,,old_q,old navy shirts,4.7,7171.0,-2.99,0,1,1,0,0,1,0,0,0,0,,,,,
47,Old Navy Women's Fitted Rib-Knit Cropped T-Shirt - - Size XXL,https://oldnavy.gap.com/browse/product.do?pid=811395032&vid=1&tid=onns000009,https://www.google.com/shopping/product/1017841272029903248?gl=us,1017841272029903248,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=1017841272029903248,Old Navy,,16.99,4.7,84.0,,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRMGgzh-659Ae3iq_aad8kiYCaMY03x7I8KdFpJxATiJtKEC-k6AKEx3d0PK6ZHQLmTqTWB3-E_qUNsGvW2PhoFFWqjAasyAP0PL0j_cdk&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy shirts,4.7,84.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
48,Old Navy Women's Fitted Short-Sleeve Lace Top - - Size XL,https://oldnavy.gap.com/browse/product.do?pid=654335012&vid=1&tid=onns000009,https://www.google.com/shopping/product/546532700549895045?gl=us,546532700549895045,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=546532700549895045,Old Navy,,22.47,4.4,69.0,['SALE'],Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSGQNYDQhy15EF26C8sdycVQ6mkeFXnqaNwWKD0-kS2-WfC8cySBYPrACxrFEFzCKTf4npJ-vxN0ddJiI_KJbMwM-CRTZWotM2Bd6gdNjmS&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,24.99,,old_q,old navy shirts,4.4,69.0,-2.5199999999999996,0,1,1,0,0,1,0,0,0,0,,,,,
49,Old Navy Men's Crew-Neck T-Shirt - - Size XXL,https://oldnavy.gap.com/browse/product.do?pid=752949012&vid=1&tid=onns000009,https://www.google.com/shopping/product/4835709146153917589?gl=us,4835709146153917589,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=4835709146153917589,Old Navy,,10.0,4.9,9.0,['SALE'],Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSPioWdprLOM8_kV374jZfDXlHeNPHxAlb5s6Y48WCcbuh-HTMpCEKEBYXvdZJTsF_iWfRnZsIfA5HghJrpyFrcuZmhKv9-bwtK3sxaZHw&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,14.99,,old_q,old navy shirts,4.9,9.0,-4.99,0,1,1,0,0,1,0,0,0,0,,,,,
50,Old Navy Men's Soft-Washed Color-Block Football T-Shirt - - Size XL,https://oldnavy.gap.com/browse/product.do?pid=422880012&vid=1&tid=onns000009,https://www.google.com/shopping/product/9472229840222182241?gl=us,9472229840222182241,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=9472229840222182241,Old Navy,,10.0,4.9,41.0,['SALE'],Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS_kYcNM0KuytKg0t4ZwApXpi1Wd24-Lt4WvXorLam9LSG2cqQflKYOS3hcwnvfDA31grZJ9KZlcIt9EAwUg0-OdAHr7PLmw7xQ_mf-2MDHvX_3FLdcK34MIA&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,14.99,,old_q,old navy shirts,4.9,41.0,-4.99,0,1,1,0,0,1,0,0,0,0,,,,,
